addr	size	name	confidence	args	ret	callers	callees	frame	saved	tags
0x80125EA0	192	func_80125EA0	medium	0	u32	1	2	32	ra	orphan|indirect
0x80126120	136	func_80126120	low	4	u32	5	0	0		leaf|orphan
0x801261A8	96	func_801261A8	medium	0	void	1	1	32	ra	orphan
0x80126208	104	func_80126208	medium	0	void	0	2	32	ra	orphan
0x80126270	56	func_80126270	medium	0	void	0	2	32	ra	orphan
0x801262F8	108	func_801262F8	medium	1	void	2	1	32	s0|ra	orphan
0x80126364	104	func_80126364	low	0	u32	1	0	0		leaf|orphan
0x801263CC	84	func_801263CC	low	0	u32	0	0	0		leaf|orphan
0x80126584	32	func_80126584	medium	0	void	0	1	24	ra	orphan
0x801265A4	196	func_801265A4	low	0	u32	0	0	0		leaf|orphan
0x8012670C	68	func_8012670C	medium	0	u32	1	0	24	ra	orphan|indirect
0x801268E4	760	func_801268E4	low	4	u32	0	3	0	s0|ra	orphan
0x80126E34	92	func_80126E34	low	0	u32	1	1	0	ra	orphan
0x80126E90	368	func_80126E90	medium	1	u32	1	2	48	s0|s1|s2|s3|ra	orphan
0x80127000	84	func_80127000	low	0	u32	0	0	0		leaf|orphan
0x80127054	92	func_80127054	low	0	u32	1	2	0	ra	orphan
0x80127408	40	func_80127408	low	1	u32	0	0	0		leaf|orphan
0x80127430	8	func_80127430	low	0	void	0	0	0		leaf|orphan
0x80127438	632	func_80127438	medium	1	u32	0	1	40	s0|s1|s2|s3|s4|ra	orphan
0x801276B0	632	func_801276B0	medium	1	u32	0	1	48	s0|s1|s2|s3|s4|s5|ra	orphan
0x80127928	500	func_80127928	medium	1	u32	0	1	72	s0|s1|s2|s3|s4|s5|s6|s7|ra	orphan
0x80127B1C	412	func_80127B1C	low	1	u32	0	0	0		leaf|orphan
0x80127CB8	180	func_80127CB8	low	1	u32	0	0	0		leaf|orphan
0x80127D6C	288	func_80127D6C	medium	0	u32	0	0	24	ra	orphan|indirect
0x801283B0	296	func_801283B0	low	1	u32	0	3	0	s0|ra	orphan
0x801284D8	76	func_801284D8	low	2	u32	1	0	0		leaf|orphan
0x80128524	80	func_80128524	low	2	u32	1	0	0		leaf|orphan
0x80128574	300	func_80128574	low	1	u32	0	1	0	s0|ra	orphan
0x801286A0	64	func_801286A0	medium	0	u32	1	0	24	ra	orphan|indirect
0x801287C8	88	func_801287C8	medium	2	u32	1	0	24	ra	orphan|indirect
0x80128918	296	func_80128918	medium	4	u32	0	1	24	ra	orphan
0x80128A40	64	func_80128A40	medium	0	u32	1	0	24	ra	orphan|indirect
0x80128B58	88	func_80128B58	medium	2	u32	1	0	24	ra	orphan|indirect
0x80128C0C	208	func_80128C0C	medium	4	u32	0	1	24	ra	orphan
0x80128CDC	672	func_80128CDC	low	1	u32	2	0	0		leaf|orphan
0x80128F7C	172	func_80128F7C	medium	1	u32	2	1	40	s0|s1|s2|ra	orphan
0x8012AE78	116	func_8012AE78	low	2	u32	1	0	0		leaf|orphan
0x8012AEEC	92	func_8012AEEC	medium	1	u32	0	2	24	s0|ra	orphan
0x8012AF48	412	func_8012AF48	medium	0	u32	1	2	48	s0|s1|s2|s3|s4|s5|ra	orphan
0x8012B0E4	196	func_8012B0E4	medium	0	u32	0	16	24	s0|ra	orphan
0x8012B1A8	648	func_8012B1A8	medium	1	u32	1	1	48	s0|s1|s2|s3|s4|s5|ra	orphan
0x8012B430	360	func_8012B430	medium	1	u32	1	1	40	s0|s1|s2|s3|s4|ra	orphan
0x8012B598	648	func_8012B598	medium	1	u32	1	1	40	s0|s1|s2|s3|s4|ra	orphan
0x8012B820	368	func_8012B820	low	1	u32	1	1	0	s0|s1|s2|s3|s4|ra	orphan
0x8012B990	188	func_8012B990	medium	1	u32	1	1	40	s0|s1|s2|s3|s4|ra	orphan
0x8012BA4C	152	func_8012BA4C	low	1	u32	1	1	0	s0|s1|s2|ra	orphan
0x8012BAE4	744	func_8012BAE4	medium	2	u32	1	1	40	s0|s1|s2|s3|ra	orphan
0x8012BDCC	160	func_8012BDCC	low	1	u32	1	1	0	s0|s1|ra	orphan
0x8012BE6C	116	func_8012BE6C	medium	3	u32	1	0	24	ra	orphan|indirect
0x8012BFEC	824	func_8012BFEC	medium	3	u32	0	0	16	s0|s1|s2	leaf|orphan
0x8012C418	96	func_8012C418	medium	2	u32	5	1	32	s0|s1|ra	orphan|indirect
0x8012C478	1244	func_8012C478	verified	1	u32	1	1	40	s0|s1|s2|s3|ra	addr_taken
0x8012C954	1016	func_8012C954	verified	1	u32	1	0	8	s0	leaf|addr_taken
0x8012CDBC	204	func_8012CDBC	medium	2	u32	0	1	40	s0|s1|s2|s3|s4|ra	orphan
0x8012CF78	204	func_8012CF78	medium	2	u32	0	1	40	s0|s1|s2|s3|s4|ra	orphan
0x8012D34C	392	func_8012D34C	verified	1	u32	1	2	56	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	indirect
0x8012D4D4	204	func_8012D4D4	high	1	u32	1	0	0		leaf
0x8012D694	240	func_8012D694	low	1	u32	1	0	0		leaf|orphan
0x8012D784	512	func_8012D784	medium	2	u32	1	1	32	s0|s1|ra	orphan
0x8012D984	84	func_8012D984	low	0	u32	1	0	0		leaf|orphan
0x8012D9D8	524	func_8012D9D8	verified	1	u32	1	2	40	s0|s1|s2|s3|ra	
0x8012DBE4	168	func_8012DBE4	high	0	u32	1	0	0		leaf
0x8012DC8C	796	func_8012DC8C	medium	0	u32	2	0	32	s0|s1|s2|s3|s4|s5|s6|s7	leaf|orphan
0x8012DFA8	160	func_8012DFA8	medium	1	u32	1	1	40	s0|s1|s2|s3|ra	orphan
0x8012E048	252	func_8012E048	medium	1	u32	1	5	32	s0|s1|ra	orphan
0x8012E144	244	func_8012E144	medium	3	u32	1	3	32	s0|s1|s2|ra	orphan
0x8012E238	572	func_8012E238	medium	3	u32	1	2	32	s0|s1|ra	orphan
0x8012E474	320	func_8012E474	low	2	u32	1	1	0	s0|s1|ra	orphan
0x8012E5B4	60	func_8012E5B4	medium	2	void	1	1	24	s0|ra	orphan
0x8012E5F0	224	func_8012E5F0	medium	2	u32	1	1	24	s0|ra	orphan
0x8012E6D0	1040	func_8012E6D0	medium	3	u32	5	0	40	s0|s1|s2|s3|s4|s5|s6|s7	leaf|orphan
0x8012EAE0	188	func_8012EAE0	medium	3	u32	1	1	32	s0|s1|s2|ra	orphan|indirect
0x8012EB9C	652	func_8012EB9C	verified	3	u32	1	2	48	s0|s1|s2|s3|s4|s5|ra	addr_taken
0x8012F2A0	472	func_8012F2A0	high	3	u32	2	0	0		leaf|addr_taken
0x8012FA68	896	func_8012FA68	medium	1	u32	1	3	88	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	orphan
0x8012FDE8	288	func_8012FDE8	low	1	u32	1	0	0		leaf|orphan
0x8012FF08	80	func_8012FF08	verified	3	void	1	2	32	s0|s1|s2|ra	
0x8012FF58	296	func_8012FF58	high	2	u32	2	0	0		leaf
0x80130080	532	func_80130080	verified	3	u32	2	0	8	s0	leaf|break
0x80130294	244	func_80130294	high	2	u32	2	0	0		leaf
0x80130388	228	func_80130388	low	3	u32	1	0	0		leaf|orphan
0x8013046C	208	func_8013046C	verified	3	u32	23	1	24	ra	
0x8013053C	116	func_8013053C	medium	3	u32	5	1	24	ra	orphan
0x801305B0	72	func_801305B0	medium	1	void	0	2	32	s0|s1|ra	orphan
0x801305F8	28	func_801305F8	low	1	u32	3	0	0		leaf|orphan
0x80130614	72	func_80130614	medium	1	void	1	2	32	s0|s1|ra	orphan
0x8013065C	72	func_8013065C	medium	1	void	3	2	32	s0|s1|ra	orphan
0x801306A4	40	func_801306A4	medium	1	void	0	1	24	ra	orphan
0x801306CC	308	func_801306CC	low	0	u32	0	6	0	s0|s1|s2|s3|ra	orphan
0x80130800	552	func_80130800	medium	4	u32	1	2	40	s0|s1|s2|s3|ra	orphan
0x80130A28	140	func_80130A28	medium	2	u32	1	2	32	s0|s1|ra	orphan
0x80130AB4	160	func_80130AB4	medium	2	u32	3	1	24	ra	orphan
0x80130B54	648	func_80130B54	medium	3	u32	1	1	32	s0|s1|s2|ra	orphan
0x80130DDC	568	func_80130DDC	medium	4	u32	1	2	40	s0|s1|s2|s3|s4|ra	orphan
0x80131014	204	func_80131014	medium	3	u32	2	7	40	s0|s1|s2|s3|ra	orphan
0x801310E0	672	func_801310E0	medium	3	u32	1	11	40	s0|s1|s2|s3|ra	orphan
0x80131380	68	func_80131380	medium	2	u32	1	0	24	ra	orphan|indirect
0x80131810	328	func_80131810	medium	3	u32	2	4	32	s0|s1|s2|ra	orphan|indirect
0x80131958	208	func_80131958	medium	2	u32	2	3	32	s0|s1|ra	orphan|indirect
